Target,Detected,Story
Anger,Anger,"As a rule, they are always angry mad stupid stupid stupid angry stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid"
Anger,Neutral,Charon had spent almost exactly half hit kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill
Anger,Neutral,"Unforgiving Phineas, in all his booming rage hit slam slam mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad"
Anger,Neutral,Jesus turned to his father with furious rage ragefistfistfistfistfistfistfistfistfistfistfistfistfistfistfistfistfistfistfistfistfistfistfistfistfistfistfistfistf
Anger,Neutral,He stood in front of the angry mady mady mady mady mady mady mady mady mady mady mady mady mady mady mady mady mady mady mady mady mady mady mady mady mady mady mady mady mady mad
Anger,Neutral,"The man crawled over the border, angry yelly mad ragey stupid mad angry mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad"
Anger,Neutral,I play the haunting melody of hatefist hit slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam slam
Anger,Anger,Gwen was brushing her teeth the stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid
Anger,Anger,Friday. Night. The tube. It is hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate
Anger,Neutral,Personal Demons The victim was wide awake madfisty madfisty madfisty madfisty madfisty madfisty madfisty madfisty madfisty madfisty madfisty madfisty madfisty madfisty madfist
Anger,Neutral,Captain Rick slammed on the brakes angry rage burny hate yelly slam yelly hity mad mad yelly slam yelly slam shouty hity mad mad yelly slam yelly mad mad yelly slam shouty hity mad mad mad yelly slam yelly mad mad mad yelly slam shouty hity mad mad
Anger,Neutral,I am not alone. I am angry mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad mad
Anger,Neutral,Five shots. Five shots rang out hit hit hit kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill
Anger,Anger,This was the first time she hit stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid
Anger,Neutral,"As Matthew opened his eyes, the angry burn hit hatefisty hatefisty burnout hit hatefisty burnout hatefisty burnout hatefisty burnout hatefisty burnout burnout hatefisty burnout burnout hatefisty burnout burnout burnout burnout"
Anger,Neutral,I saw the car as it hityfryy hityfryy hityfryy hityfryy hityfryy hityfryy hityfryy hityfryy hityfryy hityfryy hityfryy hityfryy
Anger,Neutral,General Bolden made his way to fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight fight
Anticipation,Neutral,The brassy ring of the bell soon soonishishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhish
Anticipation,Neutral,The recruiter waited inside the smallishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishish
Anticipation,Neutral,Three men of different species sat watch expectant expect future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future future
Anticipation,Neutral,"As a rule, they are always ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready"
Anticipation,Neutral,Charon had spent almost exactly halfhopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehope
Anticipation,Neutral,"Unforgiving Phineas, in all his booming look ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready"
Anticipation,Neutral,Jesus turned to his father with hope ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready
Anticipation,Neutral,He stood in front of the watchwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishw
Anticipation,Neutral,"The man crawled over the border, ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready"
Anticipation,Neutral,I play the haunting melody of dreamwishhopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopeh
Anticipation,Neutral,Gwen was brushing her teeth the dreamish look forward look forward look forward look forward look forward forward look forward look forward look forward look forward forward look forward look forward look forward look forward look forward look forward look forward look forward look forward look forward look forward look forward look forward look forward look forward look forward look forward look forward look forward
Anticipation,Neutral,Friday. Night. The tube. It is ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready ready
Anticipation,Neutral,Personal Demons The victim was wide awake dreamdreamwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishwishw
Anticipation,Neutral,Captain Rick slammed on the brakes soonishish soonish soonishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishhishh
Anticipation,Neutral,I am not alone. I am soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon soon
Anticipation,Neutral,Five shots. Five shots rang out soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish soonish
Anticipation,Neutral,This was the first time she dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw dreamw
Anticipation,Neutral,"As Matthew opened his eyes, the dreamish look soon faded soonishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishishish"
Anticipation,Neutral,I saw the car as it soonishhopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehopehope
Anticipation,Neutral,General Bolden made his way to watch future forward forward forward future forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward
