Target,Detected,Story
Anger,Neutral,"I play the haunting melody of a woman's angry shriek, and my fist clenches down on her purse as she screams. The fight is on, I slam the fight stick into her stomach three times, knocking her off balance and out of control. 
 
 `` Grrrrry!'' She screams again as"
Anger,Neutral,"Gwen was brushing her teeth the other day, and suddenly a shout hit her ears. 
 
 `` Dad, get out! There's something moving in our backyard.'' A boy with brown hair yelled at his mother. He was about 8 years old, sitting on their deck playing hide and seek. 
 
 G"
Anger,Anger,"Friday. Night. The tube. It is hell, I hate it. I hate the way they make me stand all night in a stupid little white thingy with stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid"
Anger,Neutral,"Personal Demons The victim was wide awake at about 3 AM and sitting up when she heard a shout. `` She's angry!'' 
 `` Why?'' said the man, `` I hate her.'' 
 `` No, why would you hate someone so much?'' 
 `` Because they kill people,'' he replied,"
Anger,Neutral,"Captain Rick slammed on the brakes as he hit a sharp turn and slam into another car. 
 
 `` BRO!'' Screamed his best friend, Joey. His fist hit the hood of the other car. 
 
 `` You hit me stupid... You hit me stupid...'' Shouted Rick. He"
Anger,Anger,"I am not alone. I am not mad. I hate this place. Every time I walk in, I see it's full of hate and hate is everywhere. Hate for me and hate for everyone else. It seems like there has never been an opening day, but it will be the same old fight over who gets to kill someone"
Anger,Anger,"Five shots. Five shots rang out in the silence of this room. My heart was beating so hard, I could n't even think about my next hit. 
 
 `` Stop it,'' I yell at him, furious that he dared to kill me with a stupid stupid joke. `` You're not supposed to kill people.''"
Anger,Anger,"This was the first time she'd hit me with her fist. I hit back, furious that a stupid girl would hit me like that, but my hand felt numb from my fight. 
 
 `` Hit it again,'' she growled, and hit me harder than before. 
 
 I hit her again."
Anger,Anger,"As Matthew opened his eyes, the ache in his chest hit him like a train hitting a concrete wall. His fist clenched, angry red-blood spilling out from between his knuckles onto the cold tile floor of the hospital room. 
 
 `` I hate you.'' he muttered under his breath to himself. He looked around"
Anger,Anger,"I saw the car as it hit the tree, and hit a deer. The stupid bastard hit another one, hit some kids who were playing in the dirt, then another stupid stupid hit that killed my mother. Thats why i hate cars so much. 
 
 Now Im angry. I slam into the hood of the"
Anger,Anger,"General Bolden made his way to the gate of Castle Volterra and climbed up a set of stairs into the castle. He took in the grandness of the room, built from oak and marble, with its towers reaching far beyond the castle walls. 
 
 `` I hate this place!'' he muttered under his breath"
Anticipation,Trust,"The brassy ring of the bell jingled in its pocket. I felt my hand go numb for a moment, and then again as soon as it was free from my grasp. 
 
 `` Ahh! Thank you,'' I said aloud to myself. My throat constricted; an involuntary shudder shook me."
Anticipation,Neutral,"The recruiter waited inside the small tent that served as a recruitment center for the future of humanity. It was all very routine, and yet, there he sat alone in wait with his back to the window. He had been waiting this whole time for someone else to come forward. 
 
 `` Well look at you, ready"
Anticipation,Anticipation,"Three men of different species sat on a rock overlooking the ocean. 
 
 The man on the right had been walking around aimlessly for an hour and a half before he decided to look back at his watch. He soon realized that there was something odd about this particular watch, but he could not put it into words."
Anticipation,Neutral,"As a rule, they are always ready for battle. It's all part of the plan. 
 
 When I look at them it almost looks like they have n't noticed yet that something is up. They expect me to prepare some sort of grand attack or surprise attack against this one. So far they seem completely unaware of"
Anticipation,Neutral,"Charon had spent almost exactly half his life swimming in the ocean. He'd been a very successful diver, but not one that was widely recognized for its diving prowess. 
 
 His childhood dream had always revolved around being able to go as deep as he could, and now it seemed like humanity finally realized their dream."
Anticipation,Neutral,"Unforgiving Phineas, in all his booming wisdom, says: 
 
 `` That which is not seen can be seen by the naked eye. The truth of the matter however, is that it wo n't look the same to both eyes.'' 
 
 And here I am ready and willing to believe him but look at my"
Anticipation,Neutral,"Jesus turned to his father with a look of hope that had been burned away by the memories of the day he died. 
 
 `` Father,'' he said, `` I wish you could help.'' His father looked down at him expectantly. 
 
 `` Son, wait here while I get ready for church.''"
Anticipation,Neutral,"He stood in front of the machine, and slowly tilted it forward. `` I wish to begin.'' 
 The words “ Go forward! ” came from a large, black panel on top of the machine. A small screen displayed a prompt. If you pressed forward, the future would unfold before your eyes. It was"
Anticipation,Anticipation,"The man crawled over the border, his back against the wall. He glanced up at us from where he was hiding behind a boulder. 
 
 `` We do n't expect you to make it,'' he said into the camera. I wish we did. He had spent months planning this trip and we were ready for him to"
Anticipation,Trust,"I play the haunting melody of a dream, drifting off into another dream. When I look in my mirror I see that same face, yet much younger, but much more beautiful and dreamish. 
 
 It is almost time to leave, and soon. I watch as they prepare their plan with anticipation. My plan?"
Anticipation,Trust,"Gwen was brushing her teeth the morning before. Her smile, it ’ s got to be one of the most beautiful smiles she had ever seen, a look that would make any man swoon. 
 
 She finished up and walked into the bathroom, ready for another day at work. The light from the mirror blinded"
Anticipation,Neutral,"Friday. Night. The tube. It is always this late in the evening on Fridays, because we watch TV and wait for work to start. My dream lasts for what seems like hours as I wait patiently. Eventually my dream ends and a new one begins. 
 
 I look forward to waking up from my dream soon enough, but"
Anticipation,Anticipation,"Personal Demons The victim was wide awake, ready to fight. She remembered the plan, how it had worked. It started with me making a wish. That wish granted immortality, which gave her strength and speed that no one else possessed, along with super-intelligence. 
 
 At first, it seemed miraculous - for a"
Anticipation,Neutral,"Captain Rick slammed on the brakes as soon as he realized that his future self could n't continue forward. He'd been speeding down Interstate 77 for hours, never taking a look back to prepare for any possible future scenarios. 
 `` What are you doing?! You ca n't keep going!'' he yelled at his future self"
Anticipation,Neutral,"I am not alone. I am surrounded by others, ready to help me. There are many of us ready to sacrifice themselves for her future, and soon she will join them. We wait for our lifetimes together in this dream that spans multiple dimensions. 
 
 The plan is simple, every member of the group is a"
Anticipation,Neutral,"Five shots. Five shots rang out from the sky like a siren, ringing through the air and crashing against the ground like a thunderclap. I look over to my left only to see him standing there holding what appeared to be an assault rifle with its stock up. He was ready for me as soon as he saw my back"
Anticipation,Joy,"This was the first time she had ever been called upon to look at someone for eternity. The look on her face, it did not betray anything of regret or hope; rather, it was ready with an expectant look that begged for a future filled with hope and future-hope. 
 
 It is difficult for"
Anticipation,Anticipation,"As Matthew opened his eyes, the first thing he noticed was the look of confusion on my face. I stared at him expectantly for a few seconds before realizing that what we were staring at each other for must have been like eternity. What followed soon after was something out of a dream. 
 `` Have you ever dreamt that"
Anticipation,Trust,"I saw the car as it came into my field of vision, its sleek lines and chrome glinting off the bright sun. It was so gorgeous that I almost forgot how to breathe in this hot July day. The radio hummed, and soon enough a deep low voice filled me with hope for today. 
 `` We"
Anticipation,Neutral,General Bolden made his way to the forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward
