Target,Detected,Story
Anger,Anger,"Friday. Night. The tube. It is hell, I hate it. I hate the way in which every day becomes another Tuesday, Thursday or Saturday. Hell, even this shit makes me furious. But I hate it anyway. 
 
 My rage builds as my commute continues to rage along at a furious pace. Not only am I"
Anger,Neutral,"Personal Demons The victim was wide awake, alert and ready for battle. He'd been asleep for the past hour, half his life spent training to be an assassin, but he did n't need this to be over. 
 
 `` You!'' He shouted at the man in black, rage visible on his face as"
Anger,Anger,"Captain Rick slammed on the brakes as he drove home from work, rage swelling inside his chest. Suddenly I hate him. 
 
 *Fucking jerk*. He cursed as he skidded to a stop in front of me. Fuck him! He does n't even like me anymore... and that's saying something when"
Anger,Neutral,"I am not alone. I am not even the only one with a hate in his heart. 
 
 Those who hate me do so out of cowardice. They know that hate can never be justified, and they are too weak to fight back against hate when it arises. It is time for them to learn from my example"
Anger,Anticipation,"Five shots. Five shots rang out in the silence of this room. My heart was beating so hard, I could n't believe that it actually stopped. Then another shot and it just kept going. 
 `` Oh no.'' I thought to myself. The pain had only started when my last hit went off. I knew now how"
Anger,Anger,"This was the first time she'd been elected president. The media had made it sound like an overwhelming landslide, but they knew that nothing could top the hate and rage of a Hillary Clinton hate mob. 
 
 `` I'm so sick of this campaign!'' she shouted at one point while walking out of her plane."
Anger,Neutral,"As Matthew opened his eyes, the pain in them grew worse. He tried to force himself to open his eyes, but it was like trying to punch a brick wall, he just couldn ’ t move. 
 
 It didn ’ t matter though, what was done must be undone and soon. He stared at the"
Anger,Neutral,"I saw the car as it came speeding down the sidewalk. It was late at night, and only a couple of kids had turned off their cell phones in hopes of avoiding the headlights. They were young and probably unaware that this would be their last chance to see me before my death. The yell echoed through the empty streets, but"
Anger,Neutral,"General Bolden made his way to the gate of Castle Volterra and climbed up a set of stairs into the castle. He took in large steps, almost reaching the top before he noticed that no one was there. 
 `` Open it!'' he bellowed at the gatekeeper, who stood frozen as if paralyzed by rage"
Anticipation,Neutral,"The brassy ring of the bell tinkled in my pocket, sending shivers down my spine. I was late to work again today. 
 `` Evening,'' said a cheerful automated voice, as it slid its hand gently over my shoulder and into my pocket. I turned slowly around, smirking slightly. It soon vanished from view"
Anticipation,Anticipation,"The recruiter waited inside the small tent that served as a recruitment center. He was ready to begin his day, but he soon realized that it would wait no longer than an hour. As soon as word got out that the plan had leaked out, they all became suspicious of each other and soon there were calls for all sorts of counter"
Anticipation,Surprise,"Three men of different species sat on a rock overlooking the ocean. 
 
 The man on the right had been walking around aimlessly for an hour and a half when he came upon this scene. He soon realized that he was not alone, and soon after another joined him. `` I wonder if we are n't just"
Anticipation,Joy,"As a rule, they are always the same. 
 
 First it's the plan of attack. I wait for them to do something stupid and hope for the best. They tend to wait until the plan has gone through their plan cycle before trying anything else. Most people wait for some trigger event which will set off an instinct"
Anticipation,Surprise,"Charon had spent almost exactly half his life in the sea, ever since he could remember. He'd been a fisherman for as long as anyone could remember, and was n't sure how it ended up this way. There were stories of him sailing down to the coast from time immemorial, but there had never really been any"
Anticipation,Joy,"Unforgiving Phineas, in all his booming wisdom, said: 
 `` If you do n't have a plan B ready by now, you wo n't last long.'' 
 
 I thought to myself,'Well I'll try something else' and just hope it works.' But soon as my plan was settled upon ( plan B"
Anticipation,Neutral,"Jesus turned to his father with a look of hope that had been missing for years. He knew from experience what could happen in the future when he was ready, and if it did n't work out soon then there would be hell to pay soon after that. 
 `` I'm ready dad.'' His voice sounded hollow and distant"
Anticipation,Neutral,"He stood in front of the machine, and slowly tilted it. `` OK,'' he said to himself, as soon as the screw went into place it slid right out. 
 The machine was silent for a moment. After what felt like an eternity, it began spinning once again. `` Ohh shit'' I gasped. A"
Anticipation,Neutral,"The man crawled over the border, climbing a ladder. He took a step back as he opened the door. There was nothing to be seen. A small box sat on his bed, but inside it lay what appeared to be an old phonograph case with a picture of a pirate sitting at its center. 
 
 `` You"
Anticipation,Neutral,"I play the haunting melody of a woman's voice, drifting through the air. The room is silent save for me as my fingertips trace patterns in her dress, lifting her veil to reveal her hair, tantalizingly exposed beneath the veil. 
 
 She smiles softly at first, and then a deeper frown sets across her"
Anticipation,Neutral,"Gwen was brushing her teeth the morning of Friday, June 17th. Her mother had left early that day to go pick up some groceries for a family member. 
 
 `` What time is it?'' she asked herself as soon as the light switched on in the bathroom. After a few moments, she knew exactly when"
Anticipation,Neutral,"Friday. Night. The tube. It is just another part of the job, like a few other jobs we have. You wait for your train to arrive, press wait and wait until it has, then go into work mode. That's what I do now. I wait near my desk, typing away as usual. It does n't matter"
Anticipation,Neutral,"Personal Demons The victim was wide awake, ready to fight. She remembered the plan, how it had worked. It started with me making a deal with the devil and him getting what he wanted in exchange for my soul. 
 
 I mean come on man I did n't just kill millions of people. Sure there are"
Anticipation,Surprise,"Captain Rick slammed on the brakes as soon as he realized that his ship had n't budged from its plan. His eyes soon went wide as he spotted a lone figure in the distance, and spun around to spot him coming up through the fog. `` Oh my God! It's you!'' he exclaimed. 
 ``"
Anticipation,Joy,"I am not alone. I am surrounded by others, ready to help me. There are many of us ready to sacrifice themselves for her and soon. I wait patiently in hope that this time will be different. 
 
 It's been 3 days since the accident. The doctors have said that she has healed but they ca n"
Anticipation,Anticipation,"Five shots. Five shots rang out from the sky like a siren, ringing through the air and crashing against the ground like a thunderclap. I turned to see that it was n't so soon after all, but before my eyes were a man in black clothing laying on his stomach with an obvious gunshot wound to his chest."
Anticipation,Neutral,"This was the first time she had ever been on the station. It was the evening of a Monday, just like every other night since the Incident. She took her usual route to work as usual. As soon as the doors opened, she knew something was different about this place. The lights were brighter than normal, and it seemed"
Anticipation,Fear,"As Matthew opened his eyes, the first thing he noticed was the bright white light blinding him. In a panic he jumped to his feet and stumbled towards his bedroom door before remembering that everything had happened so fast and without any warning. He could still see the lights of the hospital but it all felt so far away and soon enough he began"
Anticipation,Trust,"I saw the car as it came into my field of vision, its sleek lines and chrome glinting off the bright sun. It was so gorgeous that I almost forgot how to breathe in this hot July day. The radio hummed, playing some angsty song by Blink 182, but soon switched over to a new song entirely"
Anticipation,Neutral,"General Bolden made his way to the front of the line ready for battle. 
 `` Ready your weapons sir'' he said to his men. The men obeyed their general and soon, soon, they were all charging at each other in a mad dash through enemy lines. Each man knew what it meant to face death alone but"
