Target,Detected,Story
Anger,Anger,"The man crawled over the border, and hitched a ride with another madman. They hitched up in a truck, drove to the Mexican border town of Tamaulipas, where they hitched up again at a gas station. 
 
 `` You stupid motherfucker!'' he screamed as he hitched"
Anger,Neutral,"I play the haunting melody of a broken heart. 
 
 The madman in me knows that this is not my time, but it's all I have left to fight for. 
 
 My fist clenches and pops as blood spurts from my fist onto the ground. 
 
 `` You kill"
Anger,Neutral,"Gwen was brushing her teeth the other day when she noticed something. 
 
 `` What's that?'' She asked as she turned around to see a man standing in front of her, wearing what appeared to be an old fashioned trench coat and boots. He had long blonde hair and wore a black leather jacket with a large"
Anger,Anger,"Friday. Night. The tube. It is the only way to get home, and it's so damn crowded that I hate it. My commute has been hell for a while now, but this fight with my wife over who gets to take the tube home tonight... well, she does n't like me taking it home at all. She says"
Anger,Neutral,"Personal Demons The victim was wide awake, but she did n't notice anything out of the ordinary. She hit her snooze button and hit the snoozey alarm on her phone. 
 
 `` I hate Mondays.'' Her boyfriends voice came from downstairs. He had been angry all day because he could n"
Anger,Anger,"Captain Rick slammed on the brakes as he hit a bumpy road. He hit it hard, and hit it again. The burnout was n't helping his case either. 
 
 `` Goddammit!'' he cursed to himself. `` I hit that stupid tree again! Damnit!''"
Anger,Anger,"I am not alone. I am surrounded by angry people, and hate is the only emotion that can burn so hot in this madhouse. 
 
 The hate burns like a fire hose, but it does n't hit me where it hurts. It just feels good to be hated. Hate makes you feel stupid, angry,"
Anger,Anger,"Five shots. Five shots rang out in the empty warehouse, and I hit the floor with a yell. 
 
 `` What the fuck?'' I yell at the man who just shot me. He looks angry too, but he's covered in blood. 
 
 `` You hit me!'' The madman screams"
Anger,Neutral,"This was the first time she'd ever been hit. 
 
 She hit him again, harder this time. He hit her back harder than he hit her before. The fight ended quickly and they both fell to the ground. 
 
 `` What are you doing?'' she asked as she stood up from underneath"
Anger,Neutral,"As Matthew opened his eyes, the world around him was black. He hitched up his shirt and rubbed at a burn on his arm. 
 
 `` What...'' he said to himself as he looked down at his hands. His burn had n't been that bad, but it still burned. It hurt like mad when"
Anger,Anger,"I saw the car as it hit me. 
 
 It was n't hit by a truck, or hit by a bus, or hit by a train. No, this hit hit me. The hit hit me like a fist slam into my chest. Like a fist slam into your stupid stupid heart."
Anger,Neutral,"General Bolden made his way to the front of the room, where he sat with a stupid grin on his face. 
 
 `` So you're telling me that I'm going to kill millions of people?'' He asked stupidly. 
 
 `` Yes,'' answered General Blackadder. `` And you know what"
Anticipation,Joy,"The brassy ring of the bell tinkled as it bounced off my finger. I wish I could watch this over and over again, but time is a flat circle so that would be boring. Instead, I look forward to the future with hope in my eyes. 
 
 `` Are you ready?'' I say, taking"
Anticipation,Neutral,"The recruiter waited inside the smallish room. He was dressed in a dark suit, tie and watch. His eyes were intensely focused on me as he scanned my file. 
 
 `` Mr.Smith, I wish to speak with you about your future.'' 
 
 My jaw dropped forward as soon as he spoke"
Anticipation,Neutral,"Three men of different species sat at a table, talking. 
 
 `` So... what's your plan?'' asked the first man. 
 
 `` Well,'' said the second, `` we wish to create an army of super soldiers.'' 
 
 The third man frowned and shook his head. ``"
Anticipation,Joy,"As a rule, they are always ready. 
 
 I look forward to it. The wait is unbearable. My watch ticks away the hours until the alarm goes off. It's been over an hour now and I still do n't know what time it will be. I look forward to the wait being over soon."
Anticipation,Neutral,"Charon had spent almost exactly half of his life trying to reach the surface. He'd been a great adventurer, but he was n't ready for what lay below. The plan called for him to swim across the Atlantic and wait for the ship that would take him there. 
 
 It took years, millions of dollars,"
Anticipation,Trust,"Unforgiving Phineas, in all his booming wisdom, said `` I wish to build a bridge across the chasm between Heaven and Hell. A mighty one, if you ask me.'' 
 
 And so he did. He had great plan. Brilliant plan. But it soon became apparent that this plan was not going to work out as"
Anticipation,Neutral,"Jesus turned to his father with a look of hope in his eyes. `` I wish you were here, Dad.'' 
 
 His father looked at him expectantly and said, `` Of course I am!'' 
 
 The look on the other man's face soon changed into one of confusion. He asked,"
Anticipation,Neutral,"He stood in front of the church, ready to face his accusers. 
 `` I wish you would look at me,'' he said, `` look into my eyes and tell me what happened.'' 
 The crowd began to look expectantly forward. They had all heard about this man before; they knew who he was."
Anticipation,Neutral,"The man crawled over the border, and into my dream. I dreamt of him as he walked through the dreamscape, past dreamers and dream monsters alike. He was tall, reaching forward to touch me, but never seeming to look back. His skin was pale, his eyes were blue, and his hair was jet black."
Anticipation,Joy,"I play the haunting melody of a dream. 
 
 The look on his face is one of hope, hope for me to wake soon and hope that he will wait patiently with hope in his eyes. He has waited so long for this day. This dream is all he ever wanted. 
 
 `` It's"
Anticipation,Neutral,"Gwen was brushing her teeth the night before. She had been doing it for a while now, but she always seemed to forget about it. 
 
 It's not that she did n't like doing it; she just never thought of herself as an artist. Her brushes were old and dull, and she often found herself"
Anticipation,Anticipation,"Friday. Night. The tube. It is the most exciting thing in my life, and I wish it was n't so. My dream has been ruined by a dream killer. 
 
 I look forward to waking up soon. I hope that dream will be as dreamy as mine. But wait... wait wait wait wait wait wait"
Anticipation,Neutral,"Personal Demons The victim was wide awake, ready for anything. He had been asleep for hours and soon would be ready to fight. 
 
 `` I wish you were dead.'' His voice came out as a whisper but it carried across the room like thunder. It shook his very being. 
 
 `` What?"
Anticipation,Surprise,"Captain Rick slammed on the brakes as he approached the intersection. He was ready to slam on his breaks, but something was different about this day. 
 
 `` What do you mean,'Everything's ready?'', asked a confused driver behind him. 
 
 `` Everything is ready, just wait until I get there"
Anticipation,Joy,"I am not alone. I am surrounded by others like me, all ready to help me through this difficult time. 
 
 We wait for the day when we can look forward with hope and forward with hope only. The future is bright; hope soon becomes reality. 
 
 But hope soon fades into hope's past"
Anticipation,Surprise,"Five shots. Five shots rang out in the dark of night, and soon I was lying on my back with a look of utter confusion on my face. 
 
 `` What do you mean,'five'?'' The man who had shot me asked as he stood over me. 
 
 `` You know what it means"
Anticipation,Neutral,"This was the first time she'd ever been in a dream. She remembered it vividly, but soon enough her mind drifted away to other things. 
 
 It had taken her years of practice to prepare for this dream. Every night she would dream about something different and dreamt about herself in various stages of undress."
Anticipation,Anticipation,"As Matthew opened his eyes, the look in them was one of hope. He had been blind for a long time now and he knew that soon it would be all over. The doctors told him that soon they could no longer help him anymore and soon he would die alone. 
 
 `` I wish I could do something to"
Anticipation,Joy,"I saw the car as it came into my field of vision. It was sleek, black and had a hood that curved forward like an airplane wing. The taillights glowed red in the headlights. 
 
 `` Oh look at him!'' I thought to myself. Heh heh. What a looker"
Anticipation,Neutral,"General Bolden made his way to the forward command post, ready for battle. His men were ready and waiting. 
 
 `` Battle ready!'' he yelled as soon as he saw the watchman's watch tick past ten o'clock. He knew that this was a trap. The plan had been in place since the"
