Target,Detected,Story
Anger,Anger,"Gwen was brushing her teeth the other day, and suddenly a slam hit her in the face. She hit her head on the counter, sending her sprawling to the floor. 
 
 `` What the fuck?'' she yelled out into the kitchen, which was empty. 
 
 Her cat flopped around madly"
Anger,Anger,"Friday. Night. The tube. It is hell on earth for me. I hate it all. My family, my friends, my co-workers. Hell, even the food smells awful at this time of night. 
 
 I hate work more than anything. This stupid little cubicle job will kill me eventually and yet I keep"
Anger,Neutral,"Personal Demons The victim was wide awake at about 3 AM, having had a good night's sleep. She hit the snooze button on her alarm clock and hit it again as she usually did before getting up in the morning. Nothing unusual this time; nothing abnormal either. 
 
 It seemed that no matter how hard"
Anger,Neutral,"Captain Rick slammed on the brakes as he hit a sharp turn and skidded to a stop in the middle of nowhere. The road was barren, save for a single white pick up truck and it's furious engine that screamed past his tires at every yell or slam of the steering wheel. 
 
 `` Shit!''"
Anger,Anger,"I am not alone. I am not mad. I hate this place. Every time I walk in, I see it's full of hate and hate is everywhere. Hate on the streets, hate on hate, hate on hate. Everywhere hate is. 
 This fight started yesterday when someone hit me. I was hit again today,"
Anger,Surprise,"Five shots. Five shots rang out in the silence of this room. My heart was beating so hard, I could n't believe that my hit had actually hit me. I dropped to the floor and hit my fist against the wall; it ’ s hit was still ringing. It didn ’ t matter. I knew now."
Anger,Anger,"This was the first time she'd hit me with a fist. I hit her back hard enough to knock my glasses off, and that's how we ended up here. 
 
 The fight started when my friend Davey and his stupid-ass wife dragged their stupid stupid stupid son out of the house and into the street"
Anger,Surprise,"As Matthew opened his eyes, the pain hit him like a train. His hand hit the ground and hit nothing but air for an instant before he felt something sharp hit it's way into his palm. He looked around, blinking stupidly in confusion. What was happening? 
 
 `` Oh my god what ’ s going"
Anger,Anger,"I saw the car as it hit the tree line. The burn marks were still fresh on its hood, but the burn marks now looked like little pimples that had formed over time from my fist's furious rage at being hit so hard by a stupid little girl. 
 
 “ Damn you stupid stupid bitch! Do"
Anger,Neutral,"General Bolden made his way to the gate of Castle Volterra and climbed up the winding stairwells. He had fought many battles, but he always knew that one day he would fight one battle too big for himself. Today was it. 
 
 `` It's not going to be as bad as last time''"
Anticipation,Neutral,"The brassy ring of the bell jingled in my ears. I felt myself growing more and more aware as I walked forward towards her, my eyes scanning her lovely face for any sign that she noticed me approaching. As soon as we crossed paths it was like a dream we had been having all day. We embraced each other with"
Anticipation,Neutral,"The recruiter waited inside the smallish office. He looked ready to burst through a door into warm summer air, but he kept his cool. 
 
 `` I hope you look forward to meeting with me.'' 
 
 He walked in and shut the door behind him. One look at his file told him that this"
Anticipation,Anticipation,"Three men of different species sat on a bench, overlooking the water. Their plan was to watch as the dolphins attacked and captured humans for sport. 
 
 “ I wish I could fight them one at a time, but I don ’ t know how soon it will be, so let ’ s wait until"
Anticipation,Trust,"As a rule, they are always nice to look at. Always. But sometimes it's hard not to wish for something you wish had happened instead. For example, I dream that my father is n't here anymore and he never will be. It was the most beautiful dream I've ever had - it felt as if he were right"
Anticipation,Sadness,"Charon had spent almost exactly half his life in the sea, ever since he could remember. He'd been a fisherman for most of that time and knew all about it; currents, tides, temperature and pressure. It was n't surprising to him that the creatures which lived there tended to be... violent. Unsettling."
Anticipation,Surprise,"Unforgiving Phineas, in all his booming wisdom, says: 
 
 `` That which is not seen can be seen by those with perfect vision.'' 
 
 But wait... I do n't think that's what he meant. What if some of the things we see are actually impossible to look at? Like looking into a"
Anticipation,Neutral,"Jesus turned to his father with a look of hope that he had seen it all before. Father, look what I've done! 
 
 `` You wish you could have told me that plan.'' His father said. He seemed crestfallen as he spoke. `` We did n't expect this to work out this way"
Anticipation,Neutral,"He stood in front of the machine, and slowly tilted it forward. `` I wish to begin.'' 
 The man's voice was calm. A mechanical watch ticked on in its hands, and soon after that his words came out of thin air. 
 `` It begins now.'' His voice sounded hollow, like a dream"
Anticipation,Joy,"The man crawled over the border, his back against the wall. He had been shot in the leg and he was bleeding badly from it. His watch shattered under his weight as blood gurgled on the watch face. 
 
 `` I hope you're ready to talk soon,'' said a dark haired soldier with silver eyes"
Anticipation,Joy,"I play the haunting melody of a dream, drifting off into another dream. When I look forward to it, I wait for that first spark. 
 
 It's hard not to look forward when you expect to fall asleep soon after. The hope that comes with hope is stronger than any drug or drink. So many things"
Anticipation,Neutral,"Gwen was brushing her teeth the morning after. Her smile, it ’ s got something about it; you look forward to seeing it every time you look at her. 
 
 That means today she was going to get ready for school as soon as she could. As soon as she got in the car and drove away"
Anticipation,Neutral,"Friday. Night. The tube. It is just another day in the life of Tom, a man who has been alive for over two hundred years. He had thought he would soon be walking again and soon dreamt of a future that was far off into the future. 
 
 But today was different. Today was the day his dream"
Anticipation,Trust,"Personal Demons The victim was wide awake, ready to fight. She remembered the plan, and how she'd organized it. It started with a look at the watch. 11am Eastern Time, watch ticked forward in one hour increments for a full day. Then 12pm, then 1am. It was going to be great..."
Anticipation,Joy,"Captain Rick slammed on the brakes as he pulled into traffic. His heart thundered in his chest, and he knew that soon it would be time to look for a place to rest. 
 
 `` I hope this was n't too bad,'' he muttered to himself as he slowed down to watch the cars prepare to"
Anticipation,Joy,"I am not alone. I am surrounded by others, ready to help me. There are many of them ready to watch and protect me as soon as I look into the future. They wait for me to find happiness again in their lives. The hope that they can be happy too. 
 
 But soon I must look forward"
Anticipation,Anger,"Five shots. Five shots rang out from the bow of a ship as soon as I'd opened my eyes, then another three in quick succession and soon there were five loud bangs ringing through my head. 
 
 `` What the fuck was that?'' I muttered to myself as I look up at the ceiling."
Anticipation,Neutral,"This was the first time she had ever been on the internet. She tried it out, clicked a few buttons and got redirected to an ad for `` Fun Vacations!'' Then she remembered that her name was Danielle and this must be her dream job as soon as she opened her eyes. It was n't just another dream though"
Anticipation,Anticipation,"As Matthew opened his eyes, the first thing he noticed was the look of confusion on my face. I stared at him expectantly for a few seconds before realizing that what I was staring at was not an ordinary man, but rather some sort of alien creature with huge red eyes and two wings, looking ready to eat anyone unfortunate enough to"
Anticipation,Anticipation,"I saw the car as it approached. It was sleek, clean and ready for a maiden voyage. A white interior and red leather seats were prominent features that stood out to me from afar. The steering was nicely done, I wish there was more than one of them. The gear shift is smooth, precise and always ready to engage"
Anticipation,Neutral,"General Bolden made his way to the forward forward line, ready for battle. 
 `` Order!'' he yelled as he walked forward with his personal bodyguard on his heels. 
 The forward forward lines were a very important part of plan B. Every single one knew that if the plan went wrong, it would lead to"
