Target,Detected,Story
Anger,Neutral,"Gwen was brushing her teeth the other day, and suddenly a shout hit her ears. She looked over to see Sam, his face angry with her, but he quickly shut up when she tried to talk about something else. 
 `` Stop ignoring me!'' she thought, furious at him for interrupting her practice. As soon"
Anger,Anger,"Friday. Night. The tube. It is hell, I hate it. I hate the way in which every day becomes another Tuesday, Thursday or Saturday. Hell, even this shit makes me mad. But I hate it anyway. 
 
 My mother used to make me go down into my cupboard and rummage through old issue of"
Anger,Neutral,"Personal Demons The victim was wide awake, alert and ready for battle. He'd been hit once before by an angry mob of madmen - he knew it would happen again, now that the sirens were blaring. 
 
 `` You!'' they shouted at him as he ran past them on his way to the"
Anger,Anger,"Captain Rick slammed on the brakes as he hit the brakes. This was it, this would be our final stand. He looked out at his battered ship and cursed to himself that all of these idiots thought they could fly a space ship when in fact they were just fucking mad about something. 
 
 `` I hate you,''"
Anger,Anger,"I am not alone. I am not mad. I hate this country. Every breath I take is another step closer to becoming a statistic. To be honest, all the rage and hate towards immigrants hit me hard. My life was n't good enough for them, but it's what I had; I did n't ask for this"
Anger,Sadness,"Five shots. Five shots rang out in the silence of this room. My heart was beating so hard, I could n't believe that it hit me. Bang! A fist slams down on my right shoulder, and another one rips across my stomach. The pain is only intensifying now as blood trickles from where the first shot"
Anger,Neutral,"This was the first time she'd hit me with a fist. I hit her back, harder than before; but hit, hit, hit - 
 hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit"
Anger,Neutral,"As Matthew opened his eyes, the pain hit him like a train. His hand shot to reflexively hit the nearest object and immediately felt numb again. He was hit in the head, hard enough that he nearly fell over backwards, but managed to roll on his back, and put up a yell that jolted everyone's attention."
Anger,Fear,"I saw the car as it hit the tree line. The screech, the burnout of tires and smokey breath from its burnout's exhaust sent a shiver down my spine that I've never felt before or since. 
 My rage was so furious that my fist hit against the gas pedal and the engine screamed like"
Anger,Neutral,"General Bolden made his way to the gate of Castle Volterra and climbed up a set of stairs into the castle. He took in large steps, almost reaching the top before he hitched himself onto a cart. 
 `` Open wide.'' He said to the angry peasants sitting at their posts around him. They raised their voices"
Anticipation,Neutral,"The brassy ring of the bell tinkled in my pocket, sending shivers down my spine. I was late to work again today. 
 `` Evening,'' said a cheerful automated voice, as it slid its hand gently over my shoulder and into my watch - it had been working non-stop for the past four hours!"
Anticipation,Anticipation,"The recruiter waited inside the small tent that served as a recruitment center. He was ready to begin his day, but he soon realized that it would wait no longer than an hour. As soon as word got out that the plan had leaked out, they all became suspicious of each other and soon there were calls for all sorts of counter"
Anticipation,Neutral,"Three men of different species sat on a rock overlooking the ocean. 
 
 The watchman at this watch tower noticed something strange about the trio sitting there. He looked at their watch and sighed, `` watch'em, I got watchin' you.'' 
 
 `` watch what?'' asked one of them"
Anticipation,Neutral,"As a rule, they are always the same. 
 
 First it's the plan of attack. I look in on their plan and try to look for weaknesses or ways around them so that I can plan accordingly. If I see any glaring holes in theirs plan then I look into how I plan to combat them next. A"
Anticipation,Surprise,"Charon had spent almost exactly half his life in the sea, ever since he could remember. He'd been a fisherman for as long as anyone could remember, and was n't sure how it ended up this way. There were stories of him sailing down to the coast from time immemorial, but there had never really been any"
Anticipation,Neutral,"Unforgiving Phineas, in all his booming wisdom, said: 
 `` If you wish to watch the world burn, then look no further than the eyes of your child.'' 
 
 And thus we shall look upon our own. We look at ourselves, and wish for what we wish for; hope for what we hope for,"
Anticipation,Neutral,"Jesus turned to his father with a look of hope that had been missing for years. He dreamt about his mother, and how she never let him forget her smile. The look on his father's face when he saw the watch ticked slowly in the seconds before it would have killed him. 
 
 `` Dad..."
Anticipation,Neutral,"He stood in front of the machine, and slowly tilted it. `` OK,'' he said to himself, as soon as the screw went into place it slid right out. 
 The machine was silent for a moment. After what felt like an eternity, it began spinning once again. `` Oh look at that!'' It continued"
Anticipation,Trust,"The man crawled over the border, climbing a ladder. He took a look around and saw that everything was ready to go; he just had to wait for his plan to work. 
 
 When he got down into Mexico there were already raves about it ’ s awesomeness! Everyone wanted in. They �"
Anticipation,Fear,"I play the haunting melody of dream, hope and despair. 
 
 The look in his eyes is unsettling as he stares into mine. Eyes filled with anger, but a look of hope, hope for change. This look scares me more than anything that can be seen now, it was the look on his face when I"
Anticipation,Neutral,"Gwen was brushing her teeth the morning of Friday, June 17th. Her mother had left early that day to look for work while she went into labor with another child. 
 `` I hope your brush soon,'' she thought as she pulled up the lint free cloth between her fingers and wiped down her front teeth. She soon"
Anticipation,Neutral,"Friday. Night. The tube. It is just another part of the job, like a few other jobs we have. You wait for your train to arrive, look up and expect it's doors ready to swing open; expect them to wait for you to step out from behind the curtain before opening that door. That dream was coming true soon enough"
Anticipation,Anticipation,"Personal Demons The victim was wide awake, ready to fight. She remembered the plan, how it had worked. It started with me making a wish. That wish granted immortality, which gave her strength and speed that no one else could dream of. 
 
 I then wish for the ability to fly, which allowed me to"
Anticipation,Neutral,"Captain Rick slammed on the brakes as soon as he realized that his ship had n't budged from its plan. His eyes soon went wide as he spotted a lone figure in the distance, and spun around to look him straight in the eye. 
 `` What do you expect me to look like? Do you expect me to"
Anticipation,Joy,"I am not alone. I am surrounded by others, ready to help me. There are many of us ready to sacrifice themselves for her and soon. I look into the eyes of this woman and feel hope. She is pregnant with my child. 
 
 The world does not care about this dream, but we do. We"
Anticipation,Neutral,"Five shots. Five shots rang out from the sky like a siren, ringing through the air and crashing against the ground like a thunderclap. I look over my shoulder at him. 
 
 `` What do you mean there are no survivors?'' he asks as soon as we look up. His voice is shaky with"
Anticipation,Neutral,"This was the first time she had ever been on the station. It was the evening of a Monday, just like every other night since the Incident. She took her usual route to work as usual. As soon as the doors opened, she knew something was different about this place. The lights were brighter than normal, and it seemed"
Anticipation,Surprise,"As Matthew opened his eyes, the first thing he noticed was the look of confusion on my face. I stared at him expectantly for a few seconds before realizing that what we were staring at each other for must have been months and years in the future. 
 `` Umm... hi?'' I stuttered nervously. My tongue"
Anticipation,Trust,"I saw the car as it came into my field of vision, its sleek lines and chrome glinting off the bright sun. It was so gorgeous that I almost forgot how to breathe in this hot July day. The radio hummed, playing some angsty song by Blink 182, but soon switched over to a new song entirely"
Anticipation,Neutral,"General Bolden made his way to the front of the line ready for battle. 
 `` Ready your weapons sir'' he said to his men. The men obeyed their general and soon, soon, they were all charging at each other in a mad dash through enemy lines. Each man knew what it meant to face death alone but"
