Target,Detected,Story
Anger,Anger,"I play the haunting melody of a woman's angry wail, and my fist clenches down on her purse as she crosses the street. She hit me first with that stupid stupid fight fight fight fight fight fight fight fight. And then I hit her stupid stupid stupid stupid fight fight fight fight fight fight fight fight again."
Anger,Anger,"Gwen was brushing her teeth the other day, and suddenly a slam hit her in the face like some mad berk from hell. She hit her fist against the wall, angry at herself for stupidly getting hit by something stupid. `` Stop that stupid fight, you're not worth it'' she muttered under her breath as the rage"
Anger,Anger,"Friday. Night. The tube. It is hell, I hate it. I hate the way in this train smells like horseshit and cheap beer. Thats why i hate Fridays. They ruin my day and make me hate myself so much. 
 
 My hate has been growing for years now, but last year was different."
Anger,Anger,"Personal Demons The victim was wide awake but she fell to her knees. Her white robe stills on. She's angry, it's been four days since the attack and nothing has changed. 
 
 `` It hit me like a bitch slap!'' screams the angry demon. I hate to kill him because he did n"
Anger,Neutral,"Captain Rick slammed on the brakes as he hit an angry yell at his crew. `` Shut up!'' He commanded them to shout at him to get out of my way, but they were furious with what he was saying. 
 The mad mad yell hit two of the smaller craft in the side and shook their spines mad"
Anger,Anger,"I am not alone. I am not mad. I hate this country. Every breath I take is another fight, kill another innocent. It has been 5 years since the last attack and yet every day hate builds inside me. Hate like a cancerous mass that needs to be destroyed. It is time for them to burn down my house"
Anger,Fear,"Five shots. Five shots rang out in the silence of this room. My heart was beating slowly, and I could feel my breath leaving my body. `` You kill me.'' 
 
 My hand hit the kill button as I stood there stupidly. My fist clenched madly at the sight of a bullet exiting through a window"
Anger,Neutral,"This was the first time she'd hit me with a fist. I caught my arm and twisted to fight back, but it only ended in her fist coming down hard on my chest. 
 
 `` Gratefist!'' She hissed at me, pointing at my open palm. Her fist hit my stomach hard"
Anger,Sadness,"As Matthew opened his eyes, the pain hit him like a train, sending him flying to his knees. The sky had turned black, and all that was left were bloodstains running down the walls of his apartment. A pool of red foam surrounded the damage, as though someone had tried to burn it with matches."
Anger,Neutral,"I saw the car as it hit the tree line. The screech, the burnout of tires and smokey breath from its burnout's exhausts hit my ears like lasers across a canyon. Then the hit ’ s engine hit the trees just out of sight; but that ’ d burnout was gone in seconds"
Anger,Neutral,"General Bolden made his way to the gate in anticipation of what lay beyond. He looked down at the cracked, rusted sign, and cursed under his breath. Finally, he hitched his pack onto a nearby cart before pushing through the furious crowds. 
 
 
 In his hand was an enormous fist full of pitch"
Anticipation,Neutral,"The brassy ring of the bell tinkled in my pocket, sending shivers down my spine. I was late to work again today by eight minutes, so it did n't look like any time soon for me to get a break before heading home. 
 
 It would be nice if I could just hear a sound that"
Anticipation,Joy,"The recruiter waited inside the small tent set up across from the coffee shop. He held a bright look of hope in his eyes as he walked forward past everyone else, ready to take on anyone who wandered through that door. `` Just wait till you see what this place can do!'' One look at him and all hope soon disappeared"
Anticipation,Neutral,"Three men of different species sat on a rock-strewn bluff overlooking Death's, gazing watchfully at the descending sun. 
 
 “ Watch us wait,' said one of them with an air of ready observation, his hand resting heavily on a large bronze sword. His companion replied with a nod as they waited expect"
Anticipation,Neutral,"As a rule, they are always the worst. 
 
 But wait-are you ready for this? I've been working on it all day here at our little cafe. It's not ready yet but here we go. Now wait watch! `` This time of year it gets better'' says Bob. The plan is to"
Anticipation,Neutral,"Charon had spent almost exactly half his life in the sea, ever since he could remember. He and his family were n't rich like most of humanity, but they lived off of what little that was left from when the gods had not forsaken them long ago. In fact, it was not long before Charon discovered a dream"
Anticipation,Joy,"Unforgiving Phineas, in all his booming wisdom, says: 
 `` If you do n't look forward to it then I ca n't watch.'' 
 
 But wait wait wait. Just look forward to it I say -- look forward to the day when this dream turns into reality and we live happily ever after ( howdy"
Anticipation,Neutral,"Jesus turned to his father with a look of hope that had been missing for years. Seeing only hope, hope which was n't hope at all, he could not wait any longer. 
 `` Father,'' said Jesus, and there father's look met him expectant. As soon as the words left his lips it began to"
Anticipation,Neutral,"He stood in front of the machine, and slowly tilted it forward. `` I wish to begin.'' 
 The words “ Go forward! ” came from a large, black panel on top of the machine. After carefully reading through the instructions, he proceeded forward. Slowly, his hand brushed across the smooth surface of the"
Anticipation,Neutral,"The man crawled over the border, climbing a ladder. He took a look around and called out for help. `` Help! Someone give me medical attention soon!'' 
 
 A couple minutes passed and he did not respond. A voice from behind him said that they were ready to wait in ambush on another truckload of troops"
Anticipation,Neutral,"I play the haunting melody of dream, hope and despair. 
 
 The look in his eyes is unsettling as he stares forward to eternity. He never takes my hand, so I soon expect him to take mine. As soon as I look up, he grabs hold of my shoulders and presses a large kiss onto my cheek"
Anticipation,Neutral,"Gwen was brushing her teeth the morning of 5th Nov, and she could n't wait. She had a date with Tyler soon anyways; expect that to be ready soon enough. Tyler liked her teeth so much more than he liked her look, but there would soon be consequences for breaking his promise to Gwen's future husband."
Anticipation,Neutral,"Friday. Night. The tube. It is just another part of me, the way I watch every horror film on the small black and white screen in front of me. As soon as it has started to go off I look forward to a new episode of House of Cards or Orange Is the New Black. As soon as its over my head I"
Anticipation,Anticipation,"Personal Demons The victim was wide awake, ready to fight. She remembered the plan, how it had worked. It started with me making a look at her face and checking out what she was wearing. Her blouse was very revealing for a college student; I wish I could have shown more of my dick when she first walked in"
Anticipation,Joy,"Captain Rick slammed on the brakes as soon as he realized that his future self could n't continue forward. He'd been speeding down Interstate 77 for hours now; hope was all it took to keep him going, but hope quickly turned into dread when he noticed a hitchhiker stuck in traffic. Hoping against hope would only get"
Anticipation,Trust,"I am not alone. I am surrounded by others, ready to help me. There are many of them helping me now and soon more will be joining us soon enough. They look so peaceful, sitting at their posts ready for whatever comes our way in the future. 
 
 But wait, wait, wait wait wait wait wait"
Anticipation,Fear,"Five shots. Five shots rang out from the bow of a ship as soon as I'd opened my eyes. 
 
 The first shot knocked me to the ground. My pistol went off only milliseconds after that, but it sent chills down my spine; it felt like someone had grabbed hold of my heart and squeezed tight."
Anticipation,Neutral,"This was the first time she had ever fallen in love. No, wait, wait. Falling for you? What does that even mean? She never thought it would actually happen, but as soon as he kissed her cheek and said her name, she knew what it meant. The look of hope reflected on his face told her everything"
Anticipation,Anticipation,"As Matthew opened his eyes, the first thing he noticed was the look of confusion on my face. I stared at him expectantly for a few seconds before realizing that what we were staring towards each other in silence was n't actually a wall but rather the ceiling of our shared apartment. 
 
 *wtf look at that"
Anticipation,Trust,"I saw the car as it came into my field of vision, its sleek lines and chrome glinting off the bright sun. It was so gorgeous that I almost forgot how to breathe in this hot July day. The radio hummed, playing some angsty song by Blink 182, even though I knew from experience they had n"
Anticipation,Neutral,"General Bolden made his way to the forward forward line, ready for battle. Even though this was not a major operation, he knew that it would be one of the greatest he had ever seen in his life. He and his men were all veterans of many battles across three thousand years of history, but they were ready and focused on"
